config_name,seed,steps_to_target,target_reached,sigma_mean,sigma_std,adaptive_process_noise,adaptive_measurement_noise,signal_max,method
Standard EKF,108,95262,True,1.0,0.0,False,False,10,Standard EKF
Coupled EKF,116,2821,True,0.5909322929897856,0.25708146436896867,True,False,10,Coupled EKF
Coupled EKF,117,2589,True,0.7748281907049458,0.21679296198492917,True,False,10,Coupled EKF
Coupled EKF,104,201577,True,0.9788233827934328,0.08372107894021297,True,False,10,Coupled EKF
Standard EKF,117,39055,True,1.0,0.0,False,False,10,Standard EKF
Coupled EKF,111,101080,True,0.9840375995920481,0.07898250120024886,True,False,10,Coupled EKF
Adaptive EKF,118,5079,True,1.0,0.0,False,True,10,Adaptive EKF
Standard EKF,119,17402,True,1.0,0.0,False,False,10,Standard EKF
Coupled EKF,119,19073,True,0.9366419030439647,0.1569196319422247,True,False,10,Coupled EKF
Adaptive EKF,119,1414,True,1.0,0.0,False,True,10,Adaptive EKF
Standard EKF,101,268549,True,1.0,0.0,False,False,10,Standard EKF
Coupled EKF,120,27015,True,0.9266370377392406,0.15281455407470868,True,False,10,Coupled EKF
Standard EKF,121,596,True,1.0,0.0,False,False,10,Standard EKF
Coupled EKF,121,1280,True,0.6468717379986535,0.25443190608465965,True,False,10,Coupled EKF
Adaptive EKF,121,1966,True,1.0,0.0,False,True,10,Adaptive EKF
Standard EKF,122,1143,True,1.0,0.0,False,False,10,Standard EKF
Coupled EKF,122,1672,True,0.8355913837433099,0.20674122986336443,True,False,10,Coupled EKF
Standard EKF,118,95633,True,1.0,0.0,False,False,10,Standard EKF
Adaptive EKF,122,9387,True,1.0,0.0,False,True,10,Adaptive EKF
Standard EKF,113,163477,True,1.0,0.0,False,False,10,Standard EKF
Coupled EKF,123,15653,True,0.9261811418335136,0.15821976533450863,True,False,10,Coupled EKF
Standard EKF,103,332732,True,1.0,0.0,False,False,10,Standard EKF
Coupled EKF,124,2055,True,0.7869885325208665,0.2449780576944283,True,False,10,Coupled EKF
Adaptive EKF,124,1864,True,1.0,0.0,False,True,10,Adaptive EKF
Coupled EKF,113,173785,True,0.988705686119616,0.0627399596124343,True,False,10,Coupled EKF
Standard EKF,120,94980,True,1.0,0.0,False,False,10,Standard EKF
Adaptive EKF,125,1251,True,1.0,0.0,False,True,10,Adaptive EKF
Coupled EKF,125,2237,True,0.6056733131157783,0.22786338150035015,True,False,10,Coupled EKF
Standard EKF,126,1571,True,1.0,0.0,False,False,10,Standard EKF
Adaptive EKF,123,38910,True,1.0,0.0,False,True,10,Adaptive EKF
Standard EKF,127,1689,True,1.0,0.0,False,False,10,Standard EKF
Coupled EKF,127,13943,True,0.919343749627248,0.16846298310158667,True,False,10,Coupled EKF
Adaptive EKF,127,1646,True,1.0,0.0,False,True,10,Adaptive EKF
Adaptive EKF,126,29227,True,1.0,0.0,False,True,10,Adaptive EKF
Coupled EKF,118,170785,True,0.9807381883426061,0.0833037175577859,True,False,10,Coupled EKF
Standard EKF,125,56546,True,1.0,0.0,False,False,10,Standard EKF
Standard EKF,123,112569,True,1.0,0.0,False,False,10,Standard EKF
Coupled EKF,126,53139,True,0.9631120059728536,0.11842001797269604,True,False,10,Coupled EKF
Standard EKF,92,554152,True,1.0,0.0,False,False,10,Standard EKF
Adaptive EKF,117,227045,True,1.0,0.0,False,True,10,Adaptive EKF
Coupled EKF,130,1026,True,0.7803282877386825,0.23963456143767983,True,False,10,Coupled EKF
Adaptive EKF,129,15707,True,1.0,0.0,False,True,10,Adaptive EKF
Standard EKF,128,58050,True,1.0,0.0,False,False,10,Standard EKF
Adaptive EKF,128,29513,True,1.0,0.0,False,True,10,Adaptive EKF
Standard EKF,124,111409,True,1.0,0.0,False,False,10,Standard EKF
Adaptive EKF,131,1662,True,1.0,0.0,False,True,10,Adaptive EKF
Standard EKF,130,25439,True,1.0,0.0,False,False,10,Standard EKF
Adaptive EKF,132,1496,True,1.0,0.0,False,True,10,Adaptive EKF
Standard EKF,133,1616,True,1.0,0.0,False,False,10,Standard EKF
Coupled EKF,128,71294,True,0.9888231508034541,0.06638090487534308,True,False,10,Coupled EKF
Adaptive EKF,133,971,True,1.0,0.0,False,True,10,Adaptive EKF
Standard EKF,131,36287,True,1.0,0.0,False,False,10,Standard EKF
Coupled EKF,134,558,True,0.7461308387856991,0.250925587568168,True,False,10,Coupled EKF
Standard EKF,116,273961,True,1.0,0.0,False,False,10,Standard EKF
Standard EKF,135,1634,True,1.0,0.0,False,False,10,Standard EKF
Adaptive EKF,134,4685,True,1.0,0.0,False,True,10,Adaptive EKF
Adaptive EKF,135,1025,True,1.0,0.0,False,True,10,Adaptive EKF
Coupled EKF,135,4381,True,0.769310758329092,0.23542606572931554,True,False,10,Coupled EKF
Standard EKF,132,37267,True,1.0,0.0,False,False,10,Standard EKF
Coupled EKF,136,3128,True,0.7133920818298715,0.24532283472040925,True,False,10,Coupled EKF
Adaptive EKF,136,10321,True,1.0,0.0,False,True,10,Adaptive EKF
Standard EKF,134,29453,True,1.0,0.0,False,False,10,Standard EKF
Adaptive EKF,120,229056,True,1.0,0.0,False,True,10,Adaptive EKF
Standard EKF,138,1259,True,1.0,0.0,False,False,10,Standard EKF
Adaptive EKF,137,27486,True,1.0,0.0,False,True,10,Adaptive EKF
Coupled EKF,138,19705,True,0.9697527988674495,0.10815871778808256,True,False,10,Coupled EKF
Coupled EKF,131,93819,True,0.9820836095164452,0.07697112109710255,True,False,10,Coupled EKF
Coupled EKF,139,849,True,0.6690885870227695,0.25346858644878195,True,False,10,Coupled EKF
Adaptive EKF,139,2551,True,1.0,0.0,False,True,10,Adaptive EKF
Adaptive EKF,105,520266,True,1.0,0.0,False,True,10,Adaptive EKF
Coupled EKF,140,1620,True,0.8526777695478366,0.20594598234465453,True,False,10,Coupled EKF
Adaptive EKF,140,2387,True,1.0,0.0,False,True,10,Adaptive EKF
Standard EKF,141,3032,True,1.0,0.0,False,False,10,Standard EKF
Coupled EKF,141,893,True,0.7374052896444039,0.25758558758720557,True,False,10,Coupled EKF
Adaptive EKF,141,1047,True,1.0,0.0,False,True,10,Adaptive EKF
Standard EKF,142,1054,True,1.0,0.0,False,False,10,Standard EKF
Adaptive EKF,130,161771,True,1.0,0.0,False,True,10,Adaptive EKF
Standard EKF,136,133998,True,1.0,0.0,False,False,10,Standard EKF
Coupled EKF,142,34592,True,0.9593795887158502,0.12772447035053144,True,False,10,Coupled EKF
Standard EKF,137,161525,True,1.0,0.0,False,False,10,Standard EKF
Adaptive EKF,143,1283,True,1.0,0.0,False,True,10,Adaptive EKF
Standard EKF,144,941,True,1.0,0.0,False,False,10,Standard EKF
Standard EKF,143,48285,True,1.0,0.0,False,False,10,Standard EKF
Coupled EKF,144,13205,True,0.912540469715731,0.17301670414859432,True,False,10,Coupled EKF
Adaptive EKF,144,1031,True,1.0,0.0,False,True,10,Adaptive EKF
Standard EKF,145,1662,True,1.0,0.0,False,False,10,Standard EKF
Standard EKF,140,127312,True,1.0,0.0,False,False,10,Standard EKF
Adaptive EKF,145,4341,True,1.0,0.0,False,True,10,Adaptive EKF
Coupled EKF,146,667,True,0.8417944794784972,0.20391302337871947,True,False,10,Coupled EKF
Adaptive EKF,146,1774,True,1.0,0.0,False,True,10,Adaptive EKF
Standard EKF,146,7338,True,1.0,0.0,False,False,10,Standard EKF
Coupled EKF,133,208635,True,0.9867161266062721,0.0716429348433154,True,False,10,Coupled EKF
Standard EKF,147,27086,True,1.0,0.0,False,False,10,Standard EKF
Standard EKF,129,287559,True,1.0,0.0,False,False,10,Standard EKF
Coupled EKF,132,252248,True,0.9829439873656499,0.08286328445336266,True,False,10,Coupled EKF
Adaptive EKF,147,31841,True,1.0,0.0,False,True,10,Adaptive EKF
Coupled EKF,145,58746,True,0.9760446285362095,0.092399094493571,True,False,10,Coupled EKF
Coupled EKF,149,2479,True,0.6060119344460275,0.23355050304342187,True,False,10,Coupled EKF
Adaptive EKF,149,1556,True,1.0,0.0,False,True,10,Adaptive EKF
Coupled EKF,129,287184,True,0.9933839431686937,0.04911962770978815,True,False,10,Coupled EKF
Standard EKF,149,18921,True,1.0,0.0,False,False,10,Standard EKF
Adaptive EKF,150,1748,True,1.0,0.0,False,True,10,Adaptive EKF
Standard EKF,151,1731,True,1.0,0.0,False,False,10,Standard EKF
Coupled EKF,148,28318,True,0.9336394366841395,0.14235140109887495,True,False,10,Coupled EKF
Adaptive EKF,151,1914,True,1.0,0.0,False,True,10,Adaptive EKF
Adaptive EKF,142,143615,True,1.0,0.0,False,True,10,Adaptive EKF
Coupled EKF,137,241652,True,0.9832649086766674,0.07908364181366409,True,False,10,Coupled EKF
Coupled EKF,151,15869,True,0.8651628605891984,0.21346630428262606,True,False,10,Coupled EKF
Coupled EKF,152,4835,True,0.8256981501245336,0.22405254560630813,True,False,10,Coupled EKF
Standard EKF,153,538,True,1.0,0.0,False,False,10,Standard EKF
Adaptive EKF,152,4333,True,1.0,0.0,False,True,10,Adaptive EKF
Coupled EKF,153,491,True,0.753873496877388,0.2366673936710773,True,False,10,Coupled EKF
Adaptive EKF,153,629,True,1.0,0.0,False,True,10,Adaptive EKF
Standard EKF,154,2331,True,1.0,0.0,False,False,10,Standard EKF
Coupled EKF,154,3592,True,0.7153940280251793,0.22504746926071126,True,False,10,Coupled EKF
Adaptive EKF,154,3260,True,1.0,0.0,False,True,10,Adaptive EKF
Standard EKF,152,17893,True,1.0,0.0,False,False,10,Standard EKF
Coupled EKF,155,1175,True,0.7204898573368769,0.2567706067579507,True,False,10,Coupled EKF
Standard EKF,156,5317,True,1.0,0.0,False,False,10,Standard EKF
Adaptive EKF,156,2977,True,1.0,0.0,False,True,10,Adaptive EKF
Coupled EKF,147,94669,True,0.9769027388830932,0.09781202190944611,True,False,10,Coupled EKF
Coupled EKF,150,43924,True,0.9735513011751291,0.10403067294382345,True,False,10,Coupled EKF
Adaptive EKF,157,881,True,1.0,0.0,False,True,10,Adaptive EKF
Coupled EKF,157,3670,True,0.5882572341392994,0.2416962710150171,True,False,10,Coupled EKF
Adaptive EKF,155,29897,True,1.0,0.0,False,True,10,Adaptive EKF
Coupled EKF,158,24331,True,0.9194253836326225,0.15983584514180998,True,False,10,Coupled EKF
Adaptive EKF,158,19648,True,1.0,0.0,False,True,10,Adaptive EKF
Standard EKF,155,58528,True,1.0,0.0,False,False,10,Standard EKF
Coupled EKF,159,18340,True,0.9393903619891104,0.14709898923610698,True,False,10,Coupled EKF
Standard EKF,160,2013,True,1.0,0.0,False,False,10,Standard EKF
Adaptive EKF,148,124699,True,1.0,0.0,False,True,10,Adaptive EKF
Adaptive EKF,160,3311,True,1.0,0.0,False,True,10,Adaptive EKF
Adaptive EKF,159,40685,True,1.0,0.0,False,True,10,Adaptive EKF
Coupled EKF,156,87950,True,0.9883653292851493,0.06498024202666675,True,False,10,Coupled EKF
Coupled EKF,161,558,True,0.7917373474888183,0.2500022082798528,True,False,10,Coupled EKF
Standard EKF,158,120016,True,1.0,0.0,False,False,10,Standard EKF
Adaptive EKF,161,30695,True,1.0,0.0,False,True,10,Adaptive EKF
Coupled EKF,162,2952,True,0.695559385071369,0.24204814263359864,True,False,10,Coupled EKF
Standard EKF,163,1363,True,1.0,0.0,False,False,10,Standard EKF
Coupled EKF,163,954,True,0.7276915984244646,0.25838645331084586,True,False,10,Coupled EKF
Adaptive EKF,163,1187,True,1.0,0.0,False,True,10,Adaptive EKF
Standard EKF,159,102808,True,1.0,0.0,False,False,10,Standard EKF
Adaptive EKF,162,14575,True,1.0,0.0,False,True,10,Adaptive EKF
Adaptive EKF,164,823,True,1.0,0.0,False,True,10,Adaptive EKF
Coupled EKF,164,1455,True,0.6086239853506659,0.24803303544855354,True,False,10,Coupled EKF
Standard EKF,165,4994,True,1.0,0.0,False,False,10,Standard EKF
Standard EKF,161,87230,True,1.0,0.0,False,False,10,Standard EKF
Adaptive EKF,165,1841,True,1.0,0.0,False,True,10,Adaptive EKF
Coupled EKF,165,17162,True,0.9297570501603959,0.1536845267606136,True,False,10,Coupled EKF
Coupled EKF,166,10842,True,0.9423782771312345,0.14164023747303595,True,False,10,Coupled EKF
Standard EKF,167,802,True,1.0,0.0,False,False,10,Standard EKF
Coupled EKF,143,284317,True,0.987826595421098,0.06391147355629327,True,False,10,Coupled EKF
Adaptive EKF,167,1500,True,1.0,0.0,False,True,10,Adaptive EKF
Standard EKF,168,1860,True,1.0,0.0,False,False,10,Standard EKF
Standard EKF,166,28985,True,1.0,0.0,False,False,10,Standard EKF
Adaptive EKF,168,1663,True,1.0,0.0,False,True,10,Adaptive EKF
Coupled EKF,168,2246,True,0.7507401135328291,0.27194174530729504,True,False,10,Coupled EKF
Coupled EKF,167,7668,True,0.8731426361324209,0.1867996131899884,True,False,10,Coupled EKF
Standard EKF,169,2907,True,1.0,0.0,False,False,10,Standard EKF
Adaptive EKF,169,1307,True,1.0,0.0,False,True,10,Adaptive EKF
Coupled EKF,169,3079,True,0.7697510769953964,0.22900315040205144,True,False,10,Coupled EKF
Adaptive EKF,170,563,True,1.0,0.0,False,True,10,Adaptive EKF
Standard EKF,157,164431,True,1.0,0.0,False,False,10,Standard EKF
Standard EKF,170,61278,True,1.0,0.0,False,False,10,Standard EKF
Adaptive EKF,171,1180,True,1.0,0.0,False,True,10,Adaptive EKF
Coupled EKF,160,171621,True,0.9912558374713288,0.06158588665848362,True,False,10,Coupled EKF
Coupled EKF,172,1331,True,0.6372096098152134,0.2764818766528318,True,False,10,Coupled EKF
Adaptive EKF,172,971,True,1.0,0.0,False,True,10,Adaptive EKF
Standard EKF,173,2174,True,1.0,0.0,False,False,10,Standard EKF
Coupled EKF,173,2153,True,0.7674404191290919,0.22436669378860702,True,False,10,Coupled EKF
Standard EKF,172,36768,True,1.0,0.0,False,False,10,Standard EKF
Adaptive EKF,173,3119,True,1.0,0.0,False,True,10,Adaptive EKF
Coupled EKF,174,870,True,0.7701552508963952,0.2207664558568176,True,False,10,Coupled EKF
Adaptive EKF,174,2185,True,1.0,0.0,False,True,10,Adaptive EKF
Standard EKF,175,3042,True,1.0,0.0,False,False,10,Standard EKF
Coupled EKF,175,2419,True,0.5997652808946444,0.24436787190295534,True,False,10,Coupled EKF
Adaptive EKF,175,1190,True,1.0,0.0,False,True,10,Adaptive EKF
Adaptive EKF,138,573181,True,1.0,0.0,False,True,10,Adaptive EKF
Standard EKF,171,140805,True,1.0,0.0,False,False,10,Standard EKF
Standard EKF,176,52450,True,1.0,0.0,False,False,10,Standard EKF
Standard EKF,164,226245,True,1.0,0.0,False,False,10,Standard EKF
Standard EKF,177,1001,True,1.0,0.0,False,False,10,Standard EKF
Coupled EKF,177,793,True,0.7593051413329557,0.2411525969201615,True,False,10,Coupled EKF
Standard EKF,178,1944,True,1.0,0.0,False,False,10,Standard EKF
Coupled EKF,176,25503,True,0.9200543292012537,0.16065909432469572,True,False,10,Coupled EKF
Coupled EKF,171,148049,True,0.9871875263655093,0.07027442086134263,True,False,10,Coupled EKF
Adaptive EKF,178,907,True,1.0,0.0,False,True,10,Adaptive EKF
Standard EKF,179,741,True,1.0,0.0,False,False,10,Standard EKF
Coupled EKF,179,731,True,0.6928987601831833,0.23714330444275114,True,False,10,Coupled EKF
Coupled EKF,178,6454,True,0.8371793376981317,0.2322034740440453,True,False,10,Coupled EKF
Adaptive EKF,179,838,True,1.0,0.0,False,True,10,Adaptive EKF
Adaptive EKF,180,1551,True,1.0,0.0,False,True,10,Adaptive EKF
Standard EKF,181,3128,True,1.0,0.0,False,False,10,Standard EKF
Adaptive EKF,177,14813,True,1.0,0.0,False,True,10,Adaptive EKF
Coupled EKF,181,1650,True,0.6317337775683478,0.23689593391725425,True,False,10,Coupled EKF
Adaptive EKF,181,956,True,1.0,0.0,False,True,10,Adaptive EKF
Standard EKF,139,561429,True,1.0,0.0,False,False,10,Standard EKF
Coupled EKF,182,4996,True,0.7286488270883772,0.23480031203552196,True,False,10,Coupled EKF
Standard EKF,180,13757,True,1.0,0.0,False,False,10,Standard EKF
Coupled EKF,183,1689,True,0.7411316813282975,0.2568060588524634,True,False,10,Coupled EKF
Adaptive EKF,183,1338,True,1.0,0.0,False,True,10,Adaptive EKF
Standard EKF,162,273578,True,1.0,0.0,False,False,10,Standard EKF
Adaptive EKF,182,40325,True,1.0,0.0,False,True,10,Adaptive EKF
Coupled EKF,170,234718,True,0.9826247132432583,0.07922335163507965,True,False,10,Coupled EKF
Standard EKF,150,535183,True,1.0,0.0,False,False,10,Standard EKF
Coupled EKF,185,1426,True,0.628776009847482,0.24506770131034133,True,False,10,Coupled EKF
Adaptive EKF,185,1448,True,1.0,0.0,False,True,10,Adaptive EKF
Standard EKF,174,202134,True,1.0,0.0,False,False,10,Standard EKF
Standard EKF,186,7143,True,1.0,0.0,False,False,10,Standard EKF
Adaptive EKF,186,8003,True,1.0,0.0,False,True,10,Adaptive EKF
Standard EKF,184,132417,True,1.0,0.0,False,False,10,Standard EKF
Coupled EKF,180,157171,True,0.9878271843916776,0.07253327429552436,True,False,10,Coupled EKF
Standard EKF,148,571518,True,1.0,0.0,False,False,10,Standard EKF
Adaptive EKF,187,2124,True,1.0,0.0,False,True,10,Adaptive EKF
Standard EKF,182,162862,True,1.0,0.0,False,False,10,Standard EKF
Adaptive EKF,188,3279,True,1.0,0.0,False,True,10,Adaptive EKF
Coupled EKF,186,49754,True,0.9228970734144483,0.1647331269166661,True,False,10,Coupled EKF
Standard EKF,189,765,True,1.0,0.0,False,False,10,Standard EKF
Coupled EKF,189,625,True,0.8058474250889854,0.2247888852180363,True,False,10,Coupled EKF
Standard EKF,190,8228,True,1.0,0.0,False,False,10,Standard EKF
Coupled EKF,190,3376,True,0.7855437280602068,0.2209233449017224,True,False,10,Coupled EKF
Adaptive EKF,190,3706,True,1.0,0.0,False,True,10,Adaptive EKF
Standard EKF,191,1834,True,1.0,0.0,False,False,10,Standard EKF
Standard EKF,185,118412,True,1.0,0.0,False,False,10,Standard EKF
Standard EKF,188,43573,True,1.0,0.0,False,False,10,Standard EKF
Standard EKF,192,880,True,1.0,0.0,False,False,10,Standard EKF
Coupled EKF,184,162258,True,0.9756250837014365,0.09618804169809969,True,False,10,Coupled EKF
Adaptive EKF,192,1753,True,1.0,0.0,False,True,10,Adaptive EKF
Standard EKF,193,2434,True,1.0,0.0,False,False,10,Standard EKF
Adaptive EKF,191,13405,True,1.0,0.0,False,True,10,Adaptive EKF
Adaptive EKF,193,2503,True,1.0,0.0,False,True,10,Adaptive EKF
Coupled EKF,192,23952,True,0.9598016056230069,0.12205975912013964,True,False,10,Coupled EKF
Coupled EKF,194,1496,True,0.8652746285212741,0.21899980396756466,True,False,10,Coupled EKF
Adaptive EKF,194,5383,True,1.0,0.0,False,True,10,Adaptive EKF
Standard EKF,194,70366,True,1.0,0.0,False,False,10,Standard EKF
Standard EKF,187,157115,True,1.0,0.0,False,False,10,Standard EKF
Coupled EKF,193,86358,True,0.9744725820987035,0.09366076186306561,True,False,10,Coupled EKF
Adaptive EKF,195,22912,True,1.0,0.0,False,True,10,Adaptive EKF
Standard EKF,183,305490,True,1.0,0.0,False,False,10,Standard EKF
Adaptive EKF,196,7050,True,1.0,0.0,False,True,10,Adaptive EKF
Coupled EKF,188,171110,True,0.9748621381495798,0.09398001474269657,True,False,10,Coupled EKF
Standard EKF,195,116080,True,1.0,0.0,False,False,10,Standard EKF
Adaptive EKF,197,2210,True,1.0,0.0,False,True,10,Adaptive EKF
Standard EKF,198,917,True,1.0,0.0,False,False,10,Standard EKF
Coupled EKF,198,1730,True,0.6659797032528262,0.23588979120012263,True,False,10,Coupled EKF
Adaptive EKF,198,2838,True,1.0,0.0,False,True,10,Adaptive EKF
Standard EKF,199,1777,True,1.0,0.0,False,False,10,Standard EKF
Standard EKF,197,49143,True,1.0,0.0,False,False,10,Standard EKF
Coupled EKF,196,71723,True,0.9788316340565292,0.09001851397643602,True,False,10,Coupled EKF
Coupled EKF,197,59248,True,0.970456889198979,0.09869251356810206,True,False,10,Coupled EKF
Standard EKF,200,22735,True,1.0,0.0,False,False,10,Standard EKF
Coupled EKF,200,2089,True,0.8220945896175055,0.1998220055694354,True,False,10,Coupled EKF
Adaptive EKF,200,1243,True,1.0,0.0,False,True,10,Adaptive EKF
Coupled EKF,195,116020,True,0.9745292517719816,0.1026263948799936,True,False,10,Coupled EKF
Coupled EKF,201,4656,True,0.8317983703330991,0.211867980111148,True,False,10,Coupled EKF
Standard EKF,201,31480,True,1.0,0.0,False,False,10,Standard EKF
Coupled EKF,187,288474,True,0.9746436741849263,0.10042472572600819,True,False,10,Coupled EKF
Standard EKF,202,50311,True,1.0,0.0,False,False,10,Standard EKF
Adaptive EKF,184,411171,True,1.0,0.0,False,True,10,Adaptive EKF
Coupled EKF,203,676,True,0.6929509249986564,0.25128889104496743,True,False,10,Coupled EKF
Adaptive EKF,203,804,True,1.0,0.0,False,True,10,Adaptive EKF
Standard EKF,204,2673,True,1.0,0.0,False,False,10,Standard EKF
Coupled EKF,191,273196,True,0.9813107784721811,0.08054801166165006,True,False,10,Coupled EKF
Adaptive EKF,204,1822,True,1.0,0.0,False,True,10,Adaptive EKF
Coupled EKF,202,48420,True,0.9564557292716551,0.12640927801745327,True,False,10,Coupled EKF
Coupled EKF,205,1272,True,0.7506046865785354,0.24240218078241438,True,False,10,Coupled EKF
Standard EKF,196,194631,True,1.0,0.0,False,False,10,Standard EKF
Standard EKF,205,25033,True,1.0,0.0,False,False,10,Standard EKF
Coupled EKF,206,3669,True,0.6390619635110197,0.22659821500995833,True,False,10,Coupled EKF
Adaptive EKF,206,1823,True,1.0,0.0,False,True,10,Adaptive EKF
Standard EKF,203,47943,True,1.0,0.0,False,False,10,Standard EKF
Adaptive EKF,205,19182,True,1.0,0.0,False,True,10,Adaptive EKF
Standard EKF,207,19920,True,1.0,0.0,False,False,10,Standard EKF
Standard EKF,208,1111,True,1.0,0.0,False,False,10,Standard EKF
Coupled EKF,199,161012,True,0.9535515357061399,0.13042367589989834,True,False,10,Coupled EKF
Adaptive EKF,208,3866,True,1.0,0.0,False,True,10,Adaptive EKF
Coupled EKF,204,62862,True,0.9482432133930484,0.1402373511342166,True,False,10,Coupled EKF
Coupled EKF,209,7486,True,0.7122762235264377,0.23671395607600718,True,False,10,Coupled EKF
Adaptive EKF,209,1552,True,1.0,0.0,False,True,10,Adaptive EKF
Coupled EKF,208,22386,True,0.905320855431154,0.16324999013868233,True,False,10,Coupled EKF
Standard EKF,206,61707,True,1.0,0.0,False,False,10,Standard EKF
Adaptive EKF,210,2486,True,1.0,0.0,False,True,10,Adaptive EKF
Coupled EKF,207,53788,True,0.9231124699709814,0.16635381666853558,True,False,10,Coupled EKF
Coupled EKF,210,35453,True,0.9140337994114284,0.19176957305596695,True,False,10,Coupled EKF
